title,authors,paper_url,github_url,github_stars,published_date,source_url,source
Beyond Fluency: A Rubric-Based Benchmark for Evaluating Saudi Dialect and Cultural Competence in Large Language Models,Ghassan Al-Sumaidaee; Sajjad Abdoli; Ahmed Rashad; Maxim Legg,http://arxiv.org/abs/2608.29990v1,,,2026-08-30T19:31:35Z,http://arxiv.org/abs/2608.29990v1,arXiv
AutoCRAT: Within-trajectory Joint Control of Stochasticity and Compute for LLM Reasoning,Hanjun Luo; Qiushi Liu; Jingya Zhang; Haihong Pang; Jiaheng Wen; Yifei Ma; Yu Yao; Chengxi Zhang; Hanrong Zhang; Yankai Chen; Hanan Salam,http://arxiv.org/abs/2608.29988v1,,,2026-08-30T19:24:58Z,http://arxiv.org/abs/2608.29988v1,arXiv
"An Open-Source, Event-Driven Pipeline for Cryptocurrency Market Data: Ingestion, Forecasting, and On-Chain Fraud Detection",Basil Sajid Shaikh; Melrick Mascarenhas; Nuzhat Faiz Shaikh,http://arxiv.org/abs/2608.29973v1,,,2026-08-30T18:59:08Z,http://arxiv.org/abs/2608.29973v1,arXiv
EDGE: Engine for Deterministic Graph Evaluation through Conversation Simulation from Graph Structured DSL Configuration,Ram Kulathumani; Regunathan Radhakrishnan; Anupam Tripathi; Xiangbo Mao; Roshanak Omrani; Keshav Somani; Shwet Kamal Mishra; Shayna Lurya,http://arxiv.org/abs/2608.29971v1,,,2026-08-30T18:56:53Z,http://arxiv.org/abs/2608.29971v1,arXiv
Training-Free Action Correction for VLA Model Failures via Language Feedback,Owen Kwon; Pablo Ortega-Kral; Arthur Bucker; Jean Oh,http://arxiv.org/abs/2608.29967v1,,,2026-08-30T18:54:03Z,http://arxiv.org/abs/2608.29967v1,arXiv
Review Before Trust: Source-Grounded Integrity Gates for AI-Assisted Personal Health Records,Nora Girda; Adrian Groza,http://arxiv.org/abs/2608.29965v1,,,2026-08-30T18:51:43Z,http://arxiv.org/abs/2608.29965v1,arXiv
SearchWiki: Learning to Build and Navigate Knowledge Wikis for Active Information Seeking,Guransh Singh; Vishwajeet Kumar; Arkadeep Acharya; Adnan Qidwai; Jaydeep Sen; Sachindra Joshi,http://arxiv.org/abs/2608.29953v1,,,2026-08-30T18:36:13Z,http://arxiv.org/abs/2608.29953v1,arXiv
Spatial Matryoshka Training for Multi-Granularity Visual Document Retrieval,Trishan Singha Roy; Arkadeep Acharya; Vishwajeet Kumar; Jaydeep Sen; Sachindra Joshi,http://arxiv.org/abs/2608.29951v1,,,2026-08-30T18:27:06Z,http://arxiv.org/abs/2608.29951v1,arXiv
The Policy Deficit in AI x Social-Emotional Learning Research,Tran Van Cuong; Liu Yihan; Nguyen Van Tuong,http://arxiv.org/abs/2608.29950v1,,,2026-08-30T18:25:09Z,http://arxiv.org/abs/2608.29950v1,arXiv
Influence Is Not Authority: When Causal Guardrail Signals Make Legitimate Tool Use Look Like an Attack in Tool-Using LLM Agents,Tanzim Ahad; Ismail Hossain; Md Jahangir Alam; Sai Puppala; Syed Bahauddin Alam; Sajedul Talukder,http://arxiv.org/abs/2608.29942v1,,,2026-08-30T18:16:04Z,http://arxiv.org/abs/2608.29942v1,arXiv
AcrossWAM1.0:A Modular Latent World-Action Stack for Compact Robot Policies,Yafei Zhang; Nan Wu,http://arxiv.org/abs/2608.29937v1,,,2026-08-30T18:09:17Z,http://arxiv.org/abs/2608.29937v1,arXiv
AutoXRD: Autonomous LLM Agents and Comprehensive Evaluation for Powder Diffraction Analysis,Yuetong Wu; Maojun Sun,http://arxiv.org/abs/2609.00070v1,,,2026-08-30T18:05:21Z,http://arxiv.org/abs/2609.00070v1,arXiv
Hallucination Mitigation for Large Vision-Language Models via Implicit Feature Stabilization,Aditi Sarker; Rafi Ibn Sultan; Hui Zhu; Dongxiao Zhu; Prashant Khanduri,http://arxiv.org/abs/2608.29924v1,,,2026-08-30T17:39:38Z,http://arxiv.org/abs/2608.29924v1,arXiv
Sleight of Word Benchmark: Can Language Models Notice If Their Own Output Was Tampered With?,Alberto Cetoli,http://arxiv.org/abs/2608.29921v1,,,2026-08-30T17:31:31Z,http://arxiv.org/abs/2608.29921v1,arXiv
"IndicDetect: Evaluating Cross-Lingual LLM-Generated Text Detection for Hindi, Telugu, and Tamil",Bhaskar Ganesh Devalla; Junchao Wu; Nilesh Dokuparthi; Greeshma Yaluru; Tatiana Muniz Rodriguez; Lidia S. Chao; Derek F. Wong,http://arxiv.org/abs/2608.29919v1,,,2026-08-30T17:21:55Z,http://arxiv.org/abs/2608.29919v1,arXiv
Auditing Harness Tampering in Self-Improving Agents,Xing Wang; Xiaoyi Zhang; Jie Shao,http://arxiv.org/abs/2609.00069v1,,,2026-08-30T17:18:56Z,http://arxiv.org/abs/2609.00069v1,arXiv
On the Instance Hardness as a Decision Criterion in TinyML Systems,Tobiasz Puslecki; Krzysztof Walkowiak,http://arxiv.org/abs/2608.29913v1,,,2026-08-30T17:18:20Z,http://arxiv.org/abs/2608.29913v1,arXiv
When Less is More: Understanding When Token Filtering Helps and Fails in AI-generated Text Detection,Xiaoyang Han; Lvxiaowei Xu; Ming Cai,http://arxiv.org/abs/2608.29903v1,,,2026-08-30T17:00:06Z,http://arxiv.org/abs/2608.29903v1,arXiv
INTERVenE: Temporal-Abstraction-Interval Based Transformers for Short-Horizon Medical Event Prediction,Shahar Oded; Yuval Shahar,http://arxiv.org/abs/2608.29901v1,,,2026-08-30T16:52:34Z,http://arxiv.org/abs/2608.29901v1,arXiv
REIGN: Refurbished Embeddings with Integrated Guidance Networks for Efficient Context-Length Scaling,Devrim Çavuşoğlu; Emre Akbaş,http://arxiv.org/abs/2608.29899v2,,,2026-08-30T16:50:38Z,http://arxiv.org/abs/2608.29899v2,arXiv
Life Operators: a self-evolving framework for multiscale life modelling,Shuo Wang; Yike Guo,http://arxiv.org/abs/2609.00068v1,,,2026-08-30T16:27:07Z,http://arxiv.org/abs/2609.00068v1,arXiv
Do Multimodal LLMs See Before They Read? Diagnosing Contextual Sycophancy,Yi-Cheng Lai; Hen-Hsen Huang,http://arxiv.org/abs/2609.00067v1,,,2026-08-30T16:19:33Z,http://arxiv.org/abs/2609.00067v1,arXiv
"Perceive to Hypothesize, Verify to Ground: An Agentic Reasoning Framework for Open-World Geo-Localization",Yutian Jiang; Ruijie Li; Sisuo Lyu; Xixuan Hao; Qingxiang Liu; Yongzi Yu; Yuxuan Liang,http://arxiv.org/abs/2608.29880v1,,,2026-08-30T16:19:10Z,http://arxiv.org/abs/2608.29880v1,arXiv
OCGQuant: Outlier-Companion Grouping for NVFP4 Quantization,Yishan Yao; Binjun Li; Hanling Yi; Pengyu Li; Xiaoqing Liu; Zihan Yang; Xiaotian Yu; Zhiwen Yu,http://arxiv.org/abs/2609.00066v1,,,2026-08-30T16:00:11Z,http://arxiv.org/abs/2609.00066v1,arXiv
Scientific Agent Skills: A Library of Procedural Knowledge for Research Agents,Timothy Kassis; Vinayak Agarwal; Yuhuan He; Darshil Patel; Aubrey M. Brueckner,http://arxiv.org/abs/2609.00065v2,,,2026-08-30T15:40:35Z,http://arxiv.org/abs/2609.00065v2,arXiv
Attention Sensitivity Is Not Enough: Dissociating Attention-Level and Behavioural In-Context Learning under Fine-Tuning,Jinyuan Zhang; Peng He; He Hu; Yin Yuan; ShengShuo Jiao,http://arxiv.org/abs/2609.00064v1,,,2026-08-30T14:43:16Z,http://arxiv.org/abs/2609.00064v1,arXiv
Medical Causal Hypothesis Verification with Large Language Models,Safiyyah Ahmed; Abrar Ansari; Md Aminul Islam; Elena Zheleva,http://arxiv.org/abs/2609.00063v1,,,2026-08-30T14:37:06Z,http://arxiv.org/abs/2609.00063v1,arXiv
FRAMEWORKERS: A Dynamic Multi-Agent Framework for AI-Generated Video Production,Zhendong Li; Lei Sun; Letian Shi; Deheng Zhang; Ruibo Ming; Mengshun Hu; Dannong Xu; Jian Wang; Danda Paudel; Luc Van Gool; Jinjin Gu,http://arxiv.org/abs/2608.29814v1,,,2026-08-30T14:28:50Z,http://arxiv.org/abs/2608.29814v1,arXiv
RePro: Proof-Verified Benchmark Rewriting for Reliable Evaluation of LLM Mathematical Problem Solving,Xiyuan Zhou; Zhuoqi Li; Xinlei Wang; Yirui He; Yuhao Wu; Yuheng Cheng; Yan Xu; Junhua Zhao; Jinjin Gu,http://arxiv.org/abs/2609.00062v1,,,2026-08-30T14:23:48Z,http://arxiv.org/abs/2609.00062v1,arXiv
ReNFT: Repairing Mode Collapse in Reward Post-Training via Internal Probability-Mass Recalibration,Yuchen Bao; Chao Wen; Haowei Wang; Ruoxin Chen; Donghao Luo; Jiahui Zhan; Wenjian Huang; Shen Chen; Yiting Wang; Taiping Yao; Chengjie Wang; Shouhong Ding; Jianguo Zhang,http://arxiv.org/abs/2609.00061v1,,,2026-08-30T14:13:50Z,http://arxiv.org/abs/2609.00061v1,arXiv
A Formal Analysis of Agent Payment Protocols,Ke Jiang; Mohan Yu; Yuan Chang; Mohit Kumar Jangid; Jianyu Niu; Cong Wang; Yinqian Zhang,http://arxiv.org/abs/2609.00060v1,,,2026-08-30T14:04:15Z,http://arxiv.org/abs/2609.00060v1,arXiv
DISTAL: Distillation and Self-Supervised Pretraining for Structure-Agnostic Materials Property Prediction,Weiran Wang; Xintong Huo; Yueying Wang; Yusi Fan; Wenyan Wang; Xin Feng; Ruihao Xin; Lan Huang; Kewei Li; Fengfeng Zhou,http://arxiv.org/abs/2609.00059v1,,,2026-08-30T14:00:55Z,http://arxiv.org/abs/2609.00059v1,arXiv
R$^2$A: Learning Persona Policies Through Persona Representation Learning and Runtime Alignment,Mohan Zhang; Chengsong You; Xiaoyu Cao; Zhen Sun; Xiaohan Jia; Junwei Zhou; Yongchao Chen,http://arxiv.org/abs/2608.29798v1,,,2026-08-30T13:55:09Z,http://arxiv.org/abs/2608.29798v1,arXiv
CUDA-Harness: Harnessing Agentic CUDA Kernel Generation and Optimization from Natural Language,Qi Fan; An Zou; Yehan Ma,http://arxiv.org/abs/2609.00058v1,,,2026-08-30T13:51:43Z,http://arxiv.org/abs/2609.00058v1,arXiv
ValueGraph: Value-Signal Guided Graph Pre-training for Contextualized User Representation,Yitong Han; Wei Gao; Yi Zhao; Prasanta Bhattacharya; Fengzhu Zeng; Mohammad Amanlou,http://arxiv.org/abs/2609.00057v1,,,2026-08-30T13:39:30Z,http://arxiv.org/abs/2609.00057v1,arXiv
SynCrash: A Multi-Stage Pipeline for Zero-Shot Accident Detection and Localization in Traffic Surveillance Video,Arkya Jyoti Bagchi; Ritul Jangir; Varun Raskar,http://arxiv.org/abs/2608.29759v1,,,2026-08-30T12:42:59Z,http://arxiv.org/abs/2608.29759v1,arXiv
PAGE-RAG: Provenance-Aware Graph Evidence Promotion for Fixed-Budget Multi-hop Retrieval-Augmented Generation,Haokun Deng; Xunkai Li; Hongchao Qin; Rong-Hua Li,http://arxiv.org/abs/2608.29753v1,,,2026-08-30T12:33:58Z,http://arxiv.org/abs/2608.29753v1,arXiv
Zero-Shot Respiratory Sound Classification through LLM-Augmented Audio-Text Alignment,Mustafa Talha İlerisoy; Hung Manh Pham; Mathias Funk; Mykola Pechenizkiy; Aaqib Saeed,http://arxiv.org/abs/2609.00055v1,,,2026-08-30T11:49:54Z,http://arxiv.org/abs/2609.00055v1,arXiv
Higher-Dimensional Rotary Position Embedding,Yixing Li; Ruobing Xie; Yudong Zhang; Yushi Bai; Samm Sun; Yu Cheng,http://arxiv.org/abs/2608.29715v1,,,2026-08-30T10:46:24Z,http://arxiv.org/abs/2608.29715v1,arXiv
A Calibration Audit of Confidence in Feed-Forward 3D Reconstruction,Nanxing Nick Deng; Qing Cheng; Niclas Zeller; Daniel Cremers,http://arxiv.org/abs/2608.29705v2,,,2026-08-30T10:21:34Z,http://arxiv.org/abs/2608.29705v2,arXiv
Ideation Arena: Evaluating LLM Generated Research Ideas with Battle-style Human Expert Assessment,Zhiyu Chen; Keyu Zhao; Jigao Fu; Dong Liang; Yanbiao Wu; Jiaoyang Li; Haidong Xue; Xinhua Zeng; Yuanyi Zhen; Fengli Xu; Yong Li,http://arxiv.org/abs/2608.29696v1,,,2026-08-30T10:10:10Z,http://arxiv.org/abs/2608.29696v1,arXiv
A Data-Driven Multimodal Method for Early Detection of Coordinated Abnormal Behaviors in Live-Streaming Platforms,Jingwen Luo; Pinrui Zhu; Yiyan Wang; Zilin Xiao; Jingqi Li; Xuebei Kong; Yan Zhan,http://arxiv.org/abs/2609.01649v1,,,2026-08-30T09:56:28Z,http://arxiv.org/abs/2609.01649v1,arXiv
MedSegBenchmarker: A Raw-Count-First Framework for Controlled 2D Medical Image Segmentation Benchmarks,Vanessa Borst; Lukas Horn; Daniel Grillmeyer; Thomas Prantl; Samuel Kounev,http://arxiv.org/abs/2608.29677v1,,,2026-08-30T09:20:38Z,http://arxiv.org/abs/2608.29677v1,arXiv
Cost-Effective Repository Exploration for Agentic Issue Localization,Mohammad Nour Al Awad; Sergey Ivanov,http://arxiv.org/abs/2608.29675v1,,,2026-08-30T09:16:33Z,http://arxiv.org/abs/2608.29675v1,arXiv
Detect Before You Attribute: Cascade Failure Attribution for Multi-Agent Systems,Jiayi Zhang; Zexin Wang; Degang Sun; Changhua Pei; Fei Sun; Gaogang Xie; Jingjing Li,http://arxiv.org/abs/2608.29646v1,,,2026-08-30T08:17:42Z,http://arxiv.org/abs/2608.29646v1,arXiv
Conducting Stylistic Analysis of Paintings through an Art-History Agent,Marc S. Walton; Astrid Harth,http://arxiv.org/abs/2608.29644v1,,,2026-08-30T08:10:58Z,http://arxiv.org/abs/2608.29644v1,arXiv
LLMODE: Aligning ODEs with LLMs via Gated Token Injection for Irregular Spatio-Temporal Forecasting,Di Zhang; Jingyang Zhang; Ziqian Wang; Chi Zhang; Yikun Ban; Ziwei Zhang; Ruijie Wang,http://arxiv.org/abs/2608.29640v1,,,2026-08-30T08:02:20Z,http://arxiv.org/abs/2608.29640v1,arXiv
From Detection to Refusal: Safer LLMs via Circuit-Guided Weight Scaling,Kuan-Lin Chu; Chung-En Sun; Tsui-Wei Weng,http://arxiv.org/abs/2609.00051v1,,,2026-08-30T08:01:42Z,http://arxiv.org/abs/2609.00051v1,arXiv
InteractBench: Benchmarking LLMs on Competitive Programming under Unrevealed Information,Jiaze Li; Aocheng Shen; Bing Liu; Boyu Zhang; Xiaoxuan Fan; Qiankun Zhang; Xianjun Deng,http://arxiv.org/abs/2608.29632v1,,,2026-08-30T07:50:53Z,http://arxiv.org/abs/2608.29632v1,arXiv
MI-Distillation: Selecting from Model-Interpolated Instruct-Reasoning Data Spectrum for Chain-of-Thought Distillation,Yangsong Lan; Renkai Hu; HongKai Zheng; Bo Zhang; Renzhi Wang; Hongliang Dai; Piji Li,http://arxiv.org/abs/2608.29623v1,,,2026-08-30T07:32:22Z,http://arxiv.org/abs/2608.29623v1,arXiv
"AgenticRag-R1: Agentic Reinforcement Learning with Stack Memory for Multi-Step Reasoning, Retrieval and Memorizing",Xinke Jiang; Yue Fang; Zhibang Yang; Jiaran Gao; Zhixin Zhang; Tao Feng; Rihong Qiu; Wentao Zhang; Hongxin Ding; Ruizhe Zhang; Yongxin Xu; Yuheng Huang; Xu Chu; Junfeng Zhao; Yasha Wang,http://arxiv.org/abs/2608.29622v1,,,2026-08-30T07:31:19Z,http://arxiv.org/abs/2608.29622v1,arXiv
CineForge: Self-Improving Agents for Long-Horizon Video Generation,Junxiang Liu; Lin Wang; Haiyu Shi; Hongxu Ma; Xiaoyu Yang; Chunjie Chen; Xiaoxiao Xu; Kaiqiao Zhan; Boao Wang; Shuizhou Shi; Tianyun Zhu; Jie Li; Jiangtong Li,http://arxiv.org/abs/2608.29621v1,,,2026-08-30T07:29:46Z,http://arxiv.org/abs/2608.29621v1,arXiv
Towards Agentic Cloud Engineering: Graph and Loop Engineering with a Zero-Trust Agent Harness,Sagar Srinivas Sakhinana; Venkataramana Runkana,http://arxiv.org/abs/2609.00050v1,,,2026-08-30T07:20:49Z,http://arxiv.org/abs/2609.00050v1,arXiv
Memory-First Fact-Checking: A Knowledge-Graph-Grounded Multi-Agent System for Misinformation Detection,Amelia Petrenciuc; Alexandru Lecu; Adrian Groza,http://arxiv.org/abs/2608.29617v1,,,2026-08-30T07:16:07Z,http://arxiv.org/abs/2608.29617v1,arXiv
Forward-Deployed Full-Stack Engineering for Autonomous Cloud MLOps,Sagar Srinivas Sakhinana; Venkataramana Runkana,http://arxiv.org/abs/2608.29615v1,,,2026-08-30T07:13:10Z,http://arxiv.org/abs/2608.29615v1,arXiv
"LLMs Interpret, Embeddings Organize, Graphs Emerge: Agent-Driven Compilation of Scientific Knowledge",Shi-Ju Ran; Kun Zhang; Xi Wu; Liu-Si Yang; Wen-Jun Li,http://arxiv.org/abs/2608.29612v1,,,2026-08-30T07:05:49Z,http://arxiv.org/abs/2608.29612v1,arXiv
Wide Learning: Learning to Reach Evidence,Junzhou Chen,http://arxiv.org/abs/2608.29608v1,,,2026-08-30T06:58:50Z,http://arxiv.org/abs/2608.29608v1,arXiv
"Towards a Systems Foundation for Agentic Skills: Architecture, Lifecycle, and Security",Sanket Badhe; Deep Shah; Priyanka Tiwari; Nehal Kathrotia,http://arxiv.org/abs/2608.29596v1,,,2026-08-30T06:36:42Z,http://arxiv.org/abs/2608.29596v1,arXiv
REAL-Q: E2E LLM Quantization via Dynamic Gradient Descent,Qian Zhang; Yaoming Li; Zhewen Tan; Yanshu Wang; Heng Lu; Kun Su; Zongwei Lv; Wenhan Yu; Yongge Ma; Yinjun Han; Ruikuang Liu; Tong Yang,http://arxiv.org/abs/2609.00049v1,,,2026-08-30T06:30:31Z,http://arxiv.org/abs/2609.00049v1,arXiv
Not Safe for All: Auditing the Dialect Penalty in Text-to-Image Safety Pipelines,Minkyu Kim; Juhwan Choi; YoungBin Kim,http://arxiv.org/abs/2608.29589v1,,,2026-08-30T06:19:46Z,http://arxiv.org/abs/2608.29589v1,arXiv
Call Neighbours Yourself: Graph Walks with Destination-Conditioned On-Policy Self-Distillation,Yilun Liu; Boyu Luo; Yanran Tang; Ruihong Qiu; Zi Huang,http://arxiv.org/abs/2608.29588v1,,,2026-08-30T06:19:20Z,http://arxiv.org/abs/2608.29588v1,arXiv
SUP-MIMIC: A Multi-Task Clinical Diagnosis Benchmark for Evaluating LLMs' Robustness to Contradictory Evidence,Yi Yu; Bo Wang; Chong Feng; Ge Shi; Xia Liu; Ziyi Yang; Xuewen Shi,http://arxiv.org/abs/2608.29582v1,,,2026-08-30T05:59:47Z,http://arxiv.org/abs/2608.29582v1,arXiv
GUI-CC: Benchmarking Contextual Consistency of GUI World Models as Agent Environments,Lin Fu; Zheyuan Yang; Tianhui Zhang; Jinbiao Wei; Guo Gan; Boxu Liu; Yilun Zhao; Yu Rong,http://arxiv.org/abs/2609.00048v1,,,2026-08-30T05:19:43Z,http://arxiv.org/abs/2609.00048v1,arXiv
HoopMind: A Real-Time Neural Game-Tree System for Opponent-Aware Possession Planning,Yibo Gong; Cong Guo; Jiacheng Ding,http://arxiv.org/abs/2608.29563v1,,,2026-08-30T05:13:53Z,http://arxiv.org/abs/2608.29563v1,arXiv
PhysWave: Physics-Guided Latent Diffusion Models for Controllable Spatial Audio Generation,Lingfeng Yao; Chenpei Huang; Xingke Yang; Ziye Geng; Changqing Luo; Hao Wang; Jiang Liu; Miao Pan,http://arxiv.org/abs/2608.29549v1,,,2026-08-30T04:37:50Z,http://arxiv.org/abs/2608.29549v1,arXiv
Task-Specific Prompt with Global Context for Multi-Task Graph Pre-Training,Zhiyang Qiu; Yangtao Wang; Xiaocui Li; Yanzhao Xie; Siyuan Chen; Wensheng Zhang,http://arxiv.org/abs/2609.00047v1,,,2026-08-30T04:28:51Z,http://arxiv.org/abs/2609.00047v1,arXiv
Evaluating LLMs on Conversational Text-to-SQL under Chain Ambiguity and Intent Drift,Yujia Liu; Jiayan Lin; Zijin Hong; Zheng Yuan; Shengyuan Chen; Hao Chen; Qinggang Zhang; Xiao Huang; Feiran Huang,http://arxiv.org/abs/2608.29543v1,,,2026-08-30T04:24:08Z,http://arxiv.org/abs/2608.29543v1,arXiv
RAPIDMap: Rapid Multi-Agent Pipeline for Interpretable Disaster Mapping from Satellite and Street-view Imagery,Yifan Yang; Lei Zou,http://arxiv.org/abs/2609.00046v2,,,2026-08-30T04:20:59Z,http://arxiv.org/abs/2609.00046v2,arXiv
AGM: Achievement-Grounded Memory for Closed-Loop Agents with Frozen VLA Policies,Hongbo Gao; Zeyu Ni; Xin Wen; Siyu Xu; Ruifeng Li,http://arxiv.org/abs/2608.29537v1,,,2026-08-30T03:50:49Z,http://arxiv.org/abs/2608.29537v1,arXiv
Integrating adaptive human behavior into epidemic models with large language models,Yicheng Mao; Haoyang Li; Rob Deardon; Hongru Du,http://arxiv.org/abs/2608.29535v1,,,2026-08-30T03:46:56Z,http://arxiv.org/abs/2608.29535v1,arXiv
The Emergent Symbolic Structure of Artificial Neural Networks,R. Thomas McCoy; Paul Soulos; Tal Linzen; Paul Smolensky,http://arxiv.org/abs/2608.29530v1,,,2026-08-30T03:32:13Z,http://arxiv.org/abs/2608.29530v1,arXiv
Argument-Aware Semantic Alignment of Normative Texts: A Toulmin-Based Neuro-Symbolic Approach,William Schroeder,http://arxiv.org/abs/2608.29529v1,,,2026-08-30T03:30:58Z,http://arxiv.org/abs/2608.29529v1,arXiv
On the Plasticity Collapse in Continual Machine Unlearning,Yingdan Shi; Xiang Xu; Kaize Ding; Alfred O. Hero; Ren Wang,http://arxiv.org/abs/2608.29513v1,,,2026-08-30T02:33:40Z,http://arxiv.org/abs/2608.29513v1,arXiv
Denoising as Projection: Constrained Optimization with Gradient-Guided Diffusion,Runyu Zhang; Jiawei Zhang; Gioele Zardini; Saurabh Amin; Asuman Ozdaglar,http://arxiv.org/abs/2608.29507v1,,,2026-08-30T01:48:22Z,http://arxiv.org/abs/2608.29507v1,arXiv
Generalizable Multi-Agent Planning from Signal Temporal Logic Specifications via Diffusion,Joe Eappen; Zikang Xiong; Shreyash S. Iyengar; Suresh Jagannathan,http://arxiv.org/abs/2608.29490v1,,,2026-08-30T00:38:31Z,http://arxiv.org/abs/2608.29490v1,arXiv
"Applications of Risk Science to AI Fairness Evaluation: Principles, Challenges, and Best Practices",Kyra Wilson; Sabrina Kang; Saloni Dash; Aylin Caliskan,http://arxiv.org/abs/2608.29478v1,,,2026-08-30T00:13:01Z,http://arxiv.org/abs/2608.29478v1,arXiv
MUDDLE: Measuring Understanding of Documents under Distractor and Length Effects,Jason Luo; Saibilila Abudukelimu; Judy Song; Andrew Feng; Shivank Garg; Vasu Sharma; Kevin Zhu,http://arxiv.org/abs/2608.29477v1,,,2026-08-30T00:10:40Z,http://arxiv.org/abs/2608.29477v1,arXiv
Knowledge Distillation under Teacher Misspecification: An Order-Parameter Analysis of the Gap between Teacher Mimicry and Task Performance,Kazuyuki Hara; Hideitsu Hino,http://arxiv.org/abs/2608.29472v1,,,2026-08-29T23:57:46Z,http://arxiv.org/abs/2608.29472v1,arXiv
Chain-of-Thought Faithfulness of Reasoning Models Varies with Where and How Preference Cues Are Delivered,Aryo Pradipta Gema; Neel Rajani; Rohit Saxena; Wai-Chung Kwan; Pasquale Minervini,http://arxiv.org/abs/2608.29464v2,,,2026-08-29T23:07:08Z,http://arxiv.org/abs/2608.29464v2,arXiv
Benchmark Contamination: A Taxonomy Organized by Defeated Mitigation,Johanna Angulo; Víctor Yeste; Hector Espinos-Morato,http://arxiv.org/abs/2608.29463v1,,,2026-08-29T23:04:09Z,http://arxiv.org/abs/2608.29463v1,arXiv
Can escalation channels redirect reward hacking toward defect disclosure?,Francesca Gomez,http://arxiv.org/abs/2608.29460v2,,,2026-08-29T22:39:45Z,http://arxiv.org/abs/2608.29460v2,arXiv
Toward Latent Language Model Skills Steering and Optimization: An Empirical Study,Xunyi Jiang; Junda Wu; Yuxin Xiong; Sheldon Yu; Tong Yu; David Arbour; Ritwik Sinha; Julian McAuley; Hongyi Wen,http://arxiv.org/abs/2608.29459v1,,,2026-08-29T22:34:25Z,http://arxiv.org/abs/2608.29459v1,arXiv
Reference-Grafting Matches Fine-Tuning at Eliciting Sandbagged Capabilities,Linh Le; Hong Kiat Tan; David Williams-King,http://arxiv.org/abs/2608.29458v1,,,2026-08-29T22:32:36Z,http://arxiv.org/abs/2608.29458v1,arXiv
AI Can Be Easily Persuaded in Clinical Decision Making,Jiayuan Zhu; Jiazhen Pan; Fenglin Liu; Minhao Hu; Junde Wu,http://arxiv.org/abs/2608.29453v1,,,2026-08-29T22:13:04Z,http://arxiv.org/abs/2608.29453v1,arXiv
SS-ESOAP: Self-Scaled Adaptive Preconditioning for Physics-Informed Learning,Guangyuan Wang; Mads Toftrup; Sebastian Loeschcke; Yixuan Wang; Anima Anandkumar,http://arxiv.org/abs/2608.29448v1,,,2026-08-29T21:34:47Z,http://arxiv.org/abs/2608.29448v1,arXiv
Does Latent Planning Survive Point Clouds? Action-Conditioned JEPA World Models for Geometric Observations,Fabio F. Oberweger; Michael Schwingshackl,http://arxiv.org/abs/2608.29434v1,,,2026-08-29T20:41:41Z,http://arxiv.org/abs/2608.29434v1,arXiv
Polis: 3D Self-Supervision at City Scale,Alexander Rusnak; Sophia Kovalenko; Jingru Wang; Ismail Moudden; Xiru Wang; Frédéric Kaplan,http://arxiv.org/abs/2608.29426v1,,,2026-08-29T20:07:51Z,http://arxiv.org/abs/2608.29426v1,arXiv
Scalable Clinical Data Infrastructure and Comparative ML Evaluation for Hospitalisation Risk Prediction in Elderly Patients with Multiple Long-Term Conditions using CPRD,Asra Aslam; Volodymyr Chapman; Maurice M. O'Connell; Aseel S. Abuzour; Michael Abaho; Danushka Bollegala; Gary Leeming; Eduard Shantsila; Andrew Clegg; Lauren E. Walker; Iain Edward Buchan; Samuel D. Relton,http://arxiv.org/abs/2608.29419v1,,,2026-08-29T19:55:03Z,http://arxiv.org/abs/2608.29419v1,arXiv
Fully Distributed GNE Algorithms for Multi-Robot Placement without Consensus on Multipliers,Shao-An Yin; Mingyi Hong; Nicola Elia,http://arxiv.org/abs/2608.29388v1,,,2026-08-29T17:55:34Z,http://arxiv.org/abs/2608.29388v1,arXiv
EvoGenUI-Bench: Evaluating LLMs as Multi-Turn Generative UI Assistants,Yue Peng; Lanke Xia; Zihan Wang; Jiahao Ye; Ke Ning; Hongyi Wen,http://arxiv.org/abs/2608.29387v1,,,2026-08-29T17:54:02Z,http://arxiv.org/abs/2608.29387v1,arXiv
Safe to Resume? Breaking Execution Continuity of Agent Execution via Rollback,Guanlong Wu; Dahui Li; Ke Jiang; Jianyu Niu; Cong Wang; Yinqian Zhang,http://arxiv.org/abs/2608.29381v1,,,2026-08-29T17:40:13Z,http://arxiv.org/abs/2608.29381v1,arXiv
"Arabic Safety Alignment as Selective Refusal: An Empirical Study of SFT, DPO, and Guard Calibration",Mohamad Zbib; Ammar Mohanna,http://arxiv.org/abs/2608.29378v1,,,2026-08-29T17:25:01Z,http://arxiv.org/abs/2608.29378v1,arXiv
Evaluating Tiny Recursive Models Across Training for Code Generation,Anjani Sirivella; Aanisha Newaz; Glaucia Melo,http://arxiv.org/abs/2608.29376v1,,,2026-08-29T17:24:22Z,http://arxiv.org/abs/2608.29376v1,arXiv
FORESIGHT-9: Prospective and Process-Aware Evaluation of Adaptive Trading Agents,Xiangxin Luo; Chengtian Hong; Haohua Li; Yongyi Xie,http://arxiv.org/abs/2608.29372v1,,,2026-08-29T17:12:49Z,http://arxiv.org/abs/2608.29372v1,arXiv
Reviving our data foundations is the most disruptive step to data maturity,Valentina Carapella; Ernesto Jimenez-Ruiz,http://arxiv.org/abs/2608.29368v1,,,2026-08-29T17:01:41Z,http://arxiv.org/abs/2608.29368v1,arXiv
